                * mem4ristor v2.6 - behavioral model validation
                Transient Analysis  Sat Jan 31 15:26:43  2026
--------------------------------------------------------------------------------
Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
55	4.596000e+00	-5.60662e-01	-2.75694e-02	
56	4.696000e+00	-5.61476e-01	-2.88614e-02	
57	4.796000e+00	-5.62329e-01	-3.01551e-02	
58	4.896000e+00	-5.63218e-01	-3.14500e-02	
59	4.996000e+00	-5.64138e-01	-3.27460e-02	
60	5.096000e+00	-5.65088e-01	-3.40428e-02	
61	5.196000e+00	-5.66063e-01	-3.53403e-02	
62	5.296000e+00	-5.67061e-01	-3.66381e-02	
63	5.396000e+00	-5.68079e-01	-3.79362e-02	
64	5.496000e+00	-5.69116e-01	-3.92343e-02	
65	5.596000e+00	-5.70170e-01	-4.05325e-02	
66	5.696000e+00	-5.71238e-01	-4.18304e-02	
67	5.796000e+00	-5.72320e-01	-4.31280e-02	
68	5.896000e+00	-5.73413e-01	-4.44253e-02	
69	5.996000e+00	-5.74516e-01	-4.57220e-02	
70	6.096000e+00	-5.75628e-01	-4.70182e-02	
71	6.196000e+00	-5.76749e-01	-4.83138e-02	
72	6.296000e+00	-5.77876e-01	-4.96086e-02	
73	6.396000e+00	-5.79009e-01	-5.09027e-02	
74	6.496000e+00	-5.80148e-01	-5.21960e-02	
75	6.596000e+00	-5.81291e-01	-5.34884e-02	
76	6.696000e+00	-5.82439e-01	-5.47800e-02	
77	6.796000e+00	-5.83589e-01	-5.60706e-02	
78	6.896000e+00	-5.84743e-01	-5.73602e-02	
79	6.996000e+00	-5.85898e-01	-5.86489e-02	
80	7.096000e+00	-5.87056e-01	-5.99366e-02	
81	7.196000e+00	-5.88215e-01	-6.12232e-02	
82	7.296000e+00	-5.89375e-01	-6.25088e-02	
83	7.396000e+00	-5.90536e-01	-6.37933e-02	
84	7.496000e+00	-5.91697e-01	-6.50767e-02	
85	7.596000e+00	-5.92859e-01	-6.63591e-02	
86	7.696000e+00	-5.94021e-01	-6.76404e-02	
87	7.796000e+00	-5.95182e-01	-6.89206e-02	
88	7.896000e+00	-5.96343e-01	-7.01997e-02	
89	7.996000e+00	-5.97504e-01	-7.14776e-02	
90	8.096000e+00	-5.98663e-01	-7.27545e-02	
91	8.196000e+00	-5.99822e-01	-7.40303e-02	
92	8.296000e+00	-6.00980e-01	-7.53049e-02	
93	8.396000e+00	-6.02137e-01	-7.65785e-02	
94	8.496000e+00	-6.03293e-01	-7.78510e-02	
95	8.596000e+00	-6.04448e-01	-7.91223e-02	
96	8.696000e+00	-6.05601e-01	-8.03926e-02	
97	8.796000e+00	-6.06753e-01	-8.16617e-02	
98	8.896000e+00	-6.07903e-01	-8.29298e-02	
99	8.996000e+00	-6.09052e-01	-8.41968e-02	
100	9.096000e+00	-6.10199e-01	-8.54627e-02	
101	9.196000e+00	-6.11344e-01	-8.67275e-02	
102	9.296000e+00	-6.12488e-01	-8.79913e-02	
103	9.396000e+00	-6.13631e-01	-8.92540e-02	
104	9.496000e+00	-6.14771e-01	-9.05157e-02	
105	9.596000e+00	-6.15910e-01	-9.17763e-02	
106	9.696000e+00	-6.17047e-01	-9.30358e-02	
107	9.796000e+00	-6.18182e-01	-9.42944e-02	
108	9.896000e+00	-6.19316e-01	-9.55519e-02	
109	9.996000e+00	-6.20448e-01	-9.68084e-02	
110	1.009600e+01	-6.21578e-01	-9.80639e-02	
111	1.019600e+01	-6.22706e-01	-9.93184e-02	
112	1.029600e+01	-6.23832e-01	-1.00572e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
113	1.039600e+01	-6.24956e-01	-1.01824e-01	
114	1.049600e+01	-6.26079e-01	-1.03076e-01	
115	1.059600e+01	-6.27200e-01	-1.04327e-01	
116	1.069600e+01	-6.28319e-01	-1.05576e-01	
117	1.079600e+01	-6.29436e-01	-1.06825e-01	
118	1.089600e+01	-6.30552e-01	-1.08072e-01	
119	1.099600e+01	-6.31665e-01	-1.09319e-01	
120	1.109600e+01	-6.32777e-01	-1.10565e-01	
121	1.119600e+01	-6.33887e-01	-1.11810e-01	
122	1.129600e+01	-6.34995e-01	-1.13054e-01	
123	1.139600e+01	-6.36102e-01	-1.14297e-01	
124	1.149600e+01	-6.37206e-01	-1.15539e-01	
125	1.159600e+01	-6.38309e-01	-1.16781e-01	
126	1.169600e+01	-6.39410e-01	-1.18021e-01	
127	1.179600e+01	-6.40510e-01	-1.19261e-01	
128	1.189600e+01	-6.41607e-01	-1.20500e-01	
129	1.199600e+01	-6.42703e-01	-1.21738e-01	
130	1.209600e+01	-6.43797e-01	-1.22975e-01	
131	1.219600e+01	-6.44890e-01	-1.24211e-01	
132	1.229600e+01	-6.45980e-01	-1.25446e-01	
133	1.239600e+01	-6.47069e-01	-1.26681e-01	
134	1.249600e+01	-6.48156e-01	-1.27915e-01	
135	1.259600e+01	-6.49242e-01	-1.29148e-01	
136	1.269600e+01	-6.50326e-01	-1.30380e-01	
137	1.279600e+01	-6.51408e-01	-1.31611e-01	
138	1.289600e+01	-6.52489e-01	-1.32842e-01	
139	1.299600e+01	-6.53568e-01	-1.34072e-01	
140	1.309600e+01	-6.54645e-01	-1.35301e-01	
141	1.319600e+01	-6.55720e-01	-1.36530e-01	
142	1.329600e+01	-6.56794e-01	-1.37757e-01	
143	1.339600e+01	-6.57867e-01	-1.38984e-01	
144	1.349600e+01	-6.58938e-01	-1.40210e-01	
145	1.359600e+01	-6.60007e-01	-1.41436e-01	
146	1.369600e+01	-6.61074e-01	-1.42661e-01	
147	1.379600e+01	-6.62140e-01	-1.43885e-01	
148	1.389600e+01	-6.63205e-01	-1.45108e-01	
149	1.399600e+01	-6.64268e-01	-1.46331e-01	
150	1.409600e+01	-6.65329e-01	-1.47553e-01	
151	1.419600e+01	-6.66389e-01	-1.48774e-01	
152	1.429600e+01	-6.67447e-01	-1.49995e-01	
153	1.439600e+01	-6.68504e-01	-1.51215e-01	
154	1.449600e+01	-6.69559e-01	-1.52434e-01	
155	1.459600e+01	-6.70613e-01	-1.53653e-01	
156	1.469600e+01	-6.71665e-01	-1.54871e-01	
157	1.479600e+01	-6.72716e-01	-1.56089e-01	
158	1.489600e+01	-6.73765e-01	-1.57306e-01	
159	1.499600e+01	-6.74813e-01	-1.58522e-01	
160	1.509600e+01	-6.75860e-01	-1.59738e-01	
161	1.519600e+01	-6.76905e-01	-1.60953e-01	
162	1.529600e+01	-6.77948e-01	-1.62168e-01	
163	1.539600e+01	-6.78991e-01	-1.63382e-01	
164	1.549600e+01	-6.80031e-01	-1.64595e-01	
165	1.559600e+01	-6.81071e-01	-1.65808e-01	
166	1.569600e+01	-6.82109e-01	-1.67020e-01	
167	1.579600e+01	-6.83145e-01	-1.68232e-01	
168	1.589600e+01	-6.84180e-01	-1.69443e-01	
169	1.599600e+01	-6.85214e-01	-1.70654e-01	
170	1.609600e+01	-6.86247e-01	-1.71864e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
171	1.619600e+01	-6.87278e-01	-1.73074e-01	
172	1.629600e+01	-6.88307e-01	-1.74283e-01	
173	1.639600e+01	-6.89336e-01	-1.75492e-01	
174	1.649600e+01	-6.90363e-01	-1.76700e-01	
175	1.659600e+01	-6.91389e-01	-1.77908e-01	
176	1.669600e+01	-6.92413e-01	-1.79115e-01	
177	1.679600e+01	-6.93436e-01	-1.80322e-01	
178	1.689600e+01	-6.94458e-01	-1.81528e-01	
179	1.699600e+01	-6.95479e-01	-1.82734e-01	
180	1.709600e+01	-6.96498e-01	-1.83940e-01	
181	1.719600e+01	-6.97516e-01	-1.85145e-01	
182	1.729600e+01	-6.98533e-01	-1.86349e-01	
183	1.739600e+01	-6.99549e-01	-1.87553e-01	
184	1.749600e+01	-7.00563e-01	-1.88757e-01	
185	1.759600e+01	-7.01576e-01	-1.89961e-01	
186	1.769600e+01	-7.02588e-01	-1.91163e-01	
187	1.779600e+01	-7.03599e-01	-1.92366e-01	
188	1.789600e+01	-7.04609e-01	-1.93568e-01	
189	1.799600e+01	-7.05617e-01	-1.94770e-01	
190	1.809600e+01	-7.06624e-01	-1.95971e-01	
191	1.819600e+01	-7.07630e-01	-1.97172e-01	
192	1.829600e+01	-7.08635e-01	-1.98373e-01	
193	1.839600e+01	-7.09638e-01	-1.99573e-01	
194	1.849600e+01	-7.10641e-01	-2.00773e-01	
195	1.859600e+01	-7.11642e-01	-2.01973e-01	
196	1.869600e+01	-7.12642e-01	-2.03172e-01	
197	1.879600e+01	-7.13641e-01	-2.04371e-01	
198	1.889600e+01	-7.14639e-01	-2.05570e-01	
199	1.899600e+01	-7.15636e-01	-2.06769e-01	
200	1.909600e+01	-7.16632e-01	-2.07967e-01	
201	1.919600e+01	-7.17626e-01	-2.09164e-01	
202	1.929600e+01	-7.18620e-01	-2.10362e-01	
203	1.939600e+01	-7.19612e-01	-2.11559e-01	
204	1.949600e+01	-7.20603e-01	-2.12756e-01	
205	1.959600e+01	-7.21594e-01	-2.13953e-01	
206	1.969600e+01	-7.22583e-01	-2.15149e-01	
207	1.979600e+01	-7.23571e-01	-2.16345e-01	
208	1.989600e+01	-7.24558e-01	-2.17541e-01	
209	1.999600e+01	-7.25544e-01	-2.18737e-01	
210	2.009600e+01	-7.26529e-01	-2.19932e-01	
211	2.019600e+01	-7.27513e-01	-2.21128e-01	
212	2.029600e+01	-7.28496e-01	-2.22323e-01	
213	2.039600e+01	-7.29478e-01	-2.23517e-01	
214	2.049600e+01	-7.30459e-01	-2.24712e-01	
215	2.059600e+01	-7.31439e-01	-2.25906e-01	
216	2.069600e+01	-7.32418e-01	-2.27101e-01	
217	2.079600e+01	-7.33396e-01	-2.28295e-01	
218	2.089600e+01	-7.34373e-01	-2.29488e-01	
219	2.099600e+01	-7.35349e-01	-2.30682e-01	
220	2.109600e+01	-7.36324e-01	-2.31876e-01	
221	2.119600e+01	-7.37299e-01	-2.33069e-01	
222	2.129600e+01	-7.38272e-01	-2.34262e-01	
223	2.139600e+01	-7.39244e-01	-2.35455e-01	
224	2.149600e+01	-7.40215e-01	-2.36648e-01	
225	2.159600e+01	-7.41186e-01	-2.37841e-01	
226	2.169600e+01	-7.42155e-01	-2.39033e-01	
227	2.179600e+01	-7.43124e-01	-2.40226e-01	
228	2.189600e+01	-7.44092e-01	-2.41418e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
229	2.199600e+01	-7.45058e-01	-2.42611e-01	
230	2.209600e+01	-7.46024e-01	-2.43803e-01	
231	2.219600e+01	-7.46989e-01	-2.44995e-01	
232	2.229600e+01	-7.47953e-01	-2.46187e-01	
233	2.239600e+01	-7.48917e-01	-2.47379e-01	
234	2.249600e+01	-7.49879e-01	-2.48571e-01	
235	2.259600e+01	-7.50840e-01	-2.49762e-01	
236	2.269600e+01	-7.51801e-01	-2.50954e-01	
237	2.279600e+01	-7.52761e-01	-2.52146e-01	
238	2.289600e+01	-7.53720e-01	-2.53337e-01	
239	2.299600e+01	-7.54678e-01	-2.54529e-01	
240	2.309600e+01	-7.55635e-01	-2.55721e-01	
241	2.319600e+01	-7.56592e-01	-2.56912e-01	
242	2.329600e+01	-7.57548e-01	-2.58104e-01	
243	2.339600e+01	-7.58503e-01	-2.59295e-01	
244	2.349600e+01	-7.59457e-01	-2.60486e-01	
245	2.359600e+01	-7.60410e-01	-2.61678e-01	
246	2.369600e+01	-7.61362e-01	-2.62869e-01	
247	2.379600e+01	-7.62314e-01	-2.64061e-01	
248	2.389600e+01	-7.63265e-01	-2.65252e-01	
249	2.399600e+01	-7.64215e-01	-2.66444e-01	
250	2.409600e+01	-7.65165e-01	-2.67635e-01	
251	2.419600e+01	-7.66113e-01	-2.68827e-01	
252	2.429600e+01	-7.67061e-01	-2.70019e-01	
253	2.439600e+01	-7.68008e-01	-2.71210e-01	
254	2.449600e+01	-7.68955e-01	-2.72402e-01	
255	2.459600e+01	-7.69900e-01	-2.73594e-01	
256	2.469600e+01	-7.70845e-01	-2.74786e-01	
257	2.479600e+01	-7.71790e-01	-2.75977e-01	
258	2.489600e+01	-7.72733e-01	-2.77169e-01	
259	2.499600e+01	-7.73676e-01	-2.78361e-01	
260	2.509600e+01	-7.74618e-01	-2.79554e-01	
261	2.519600e+01	-7.75560e-01	-2.80746e-01	
262	2.529600e+01	-7.76500e-01	-2.81938e-01	
263	2.539600e+01	-7.77440e-01	-2.83131e-01	
264	2.549600e+01	-7.78380e-01	-2.84323e-01	
265	2.559600e+01	-7.79318e-01	-2.85516e-01	
266	2.569600e+01	-7.80256e-01	-2.86709e-01	
267	2.579600e+01	-7.81194e-01	-2.87902e-01	
268	2.589600e+01	-7.82130e-01	-2.89095e-01	
269	2.599600e+01	-7.83067e-01	-2.90288e-01	
270	2.609600e+01	-7.84002e-01	-2.91481e-01	
271	2.619600e+01	-7.84937e-01	-2.92675e-01	
272	2.629600e+01	-7.85871e-01	-2.93869e-01	
273	2.639600e+01	-7.86804e-01	-2.95063e-01	
274	2.649600e+01	-7.87737e-01	-2.96257e-01	
275	2.659600e+01	-7.88669e-01	-2.97451e-01	
276	2.669600e+01	-7.89601e-01	-2.98645e-01	
277	2.679600e+01	-7.90532e-01	-2.99840e-01	
278	2.689600e+01	-7.91463e-01	-3.01035e-01	
279	2.699600e+01	-7.92393e-01	-3.02230e-01	
280	2.709600e+01	-7.93322e-01	-3.03425e-01	
281	2.719600e+01	-7.94250e-01	-3.04620e-01	
282	2.729600e+01	-7.95179e-01	-3.05816e-01	
283	2.739600e+01	-7.96106e-01	-3.07012e-01	
284	2.749600e+01	-7.97033e-01	-3.08208e-01	
285	2.759600e+01	-7.97959e-01	-3.09405e-01	
286	2.769600e+01	-7.98885e-01	-3.10601e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
287	2.779600e+01	-7.99811e-01	-3.11798e-01	
288	2.789600e+01	-8.00735e-01	-3.12995e-01	
289	2.799600e+01	-8.01660e-01	-3.14193e-01	
290	2.809600e+01	-8.02583e-01	-3.15390e-01	
291	2.819600e+01	-8.03506e-01	-3.16588e-01	
292	2.829600e+01	-8.04429e-01	-3.17787e-01	
293	2.839600e+01	-8.05351e-01	-3.18985e-01	
294	2.849600e+01	-8.06273e-01	-3.20184e-01	
295	2.859600e+01	-8.07194e-01	-3.21383e-01	
296	2.869600e+01	-8.08114e-01	-3.22583e-01	
297	2.879600e+01	-8.09035e-01	-3.23782e-01	
298	2.889600e+01	-8.09954e-01	-3.24982e-01	
299	2.899600e+01	-8.10873e-01	-3.26183e-01	
300	2.909600e+01	-8.11792e-01	-3.27384e-01	
301	2.919600e+01	-8.12710e-01	-3.28585e-01	
302	2.929600e+01	-8.13628e-01	-3.29786e-01	
303	2.939600e+01	-8.14545e-01	-3.30988e-01	
304	2.949600e+01	-8.15462e-01	-3.32190e-01	
305	2.959600e+01	-8.16378e-01	-3.33393e-01	
306	2.969600e+01	-8.17294e-01	-3.34596e-01	
307	2.979600e+01	-8.18209e-01	-3.35799e-01	
308	2.989600e+01	-8.19124e-01	-3.37002e-01	
309	2.999600e+01	-8.20039e-01	-3.38206e-01	
310	3.009600e+01	-8.20953e-01	-3.39411e-01	
311	3.019600e+01	-8.21866e-01	-3.40616e-01	
312	3.029600e+01	-8.22779e-01	-3.41821e-01	
313	3.039600e+01	-8.23692e-01	-3.43026e-01	
314	3.049600e+01	-8.24605e-01	-3.44233e-01	
315	3.059600e+01	-8.25517e-01	-3.45439e-01	
316	3.069600e+01	-8.26428e-01	-3.46646e-01	
317	3.079600e+01	-8.27339e-01	-3.47853e-01	
318	3.089600e+01	-8.28250e-01	-3.49061e-01	
319	3.099600e+01	-8.29161e-01	-3.50269e-01	
320	3.109600e+01	-8.30071e-01	-3.51478e-01	
321	3.119600e+01	-8.30980e-01	-3.52687e-01	
322	3.129600e+01	-8.31889e-01	-3.53897e-01	
323	3.139600e+01	-8.32798e-01	-3.55107e-01	
324	3.149600e+01	-8.33707e-01	-3.56317e-01	
325	3.159600e+01	-8.34615e-01	-3.57528e-01	
326	3.169600e+01	-8.35523e-01	-3.58740e-01	
327	3.179600e+01	-8.36430e-01	-3.59952e-01	
328	3.189600e+01	-8.37337e-01	-3.61164e-01	
329	3.199600e+01	-8.38244e-01	-3.62377e-01	
330	3.209600e+01	-8.39151e-01	-3.63591e-01	
331	3.219600e+01	-8.40057e-01	-3.64805e-01	
332	3.229600e+01	-8.40963e-01	-3.66019e-01	
333	3.239600e+01	-8.41868e-01	-3.67234e-01	
334	3.249600e+01	-8.42773e-01	-3.68450e-01	
335	3.259600e+01	-8.43678e-01	-3.69666e-01	
336	3.269600e+01	-8.44583e-01	-3.70883e-01	
337	3.279600e+01	-8.45487e-01	-3.72100e-01	
338	3.289600e+01	-8.46391e-01	-3.73318e-01	
339	3.299600e+01	-8.47294e-01	-3.74536e-01	
340	3.309600e+01	-8.48198e-01	-3.75755e-01	
341	3.319600e+01	-8.49101e-01	-3.76975e-01	
342	3.329600e+01	-8.50003e-01	-3.78195e-01	
343	3.339600e+01	-8.50906e-01	-3.79416e-01	
344	3.349600e+01	-8.51808e-01	-3.80637e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
345	3.359600e+01	-8.52710e-01	-3.81859e-01	
346	3.369600e+01	-8.53612e-01	-3.83081e-01	
347	3.379600e+01	-8.54513e-01	-3.84305e-01	
348	3.389600e+01	-8.55414e-01	-3.85528e-01	
349	3.399600e+01	-8.56315e-01	-3.86753e-01	
350	3.409600e+01	-8.57216e-01	-3.87978e-01	
351	3.419600e+01	-8.58116e-01	-3.89203e-01	
352	3.429600e+01	-8.59017e-01	-3.90430e-01	
353	3.439600e+01	-8.59917e-01	-3.91657e-01	
354	3.449600e+01	-8.60816e-01	-3.92884e-01	
355	3.459600e+01	-8.61716e-01	-3.94113e-01	
356	3.469600e+01	-8.62615e-01	-3.95341e-01	
357	3.479600e+01	-8.63514e-01	-3.96571e-01	
358	3.489600e+01	-8.64413e-01	-3.97801e-01	
359	3.499600e+01	-8.65312e-01	-3.99032e-01	
360	3.509600e+01	-8.66210e-01	-4.00264e-01	
361	3.519600e+01	-8.67109e-01	-4.01496e-01	
362	3.529600e+01	-8.68007e-01	-4.02729e-01	
363	3.539600e+01	-8.68904e-01	-4.03963e-01	
364	3.549600e+01	-8.69802e-01	-4.05198e-01	
365	3.559600e+01	-8.70700e-01	-4.06433e-01	
366	3.569600e+01	-8.71597e-01	-4.07669e-01	
367	3.579600e+01	-8.72494e-01	-4.08905e-01	
368	3.589600e+01	-8.73391e-01	-4.10143e-01	
369	3.599600e+01	-8.74288e-01	-4.11381e-01	
370	3.609600e+01	-8.75185e-01	-4.12620e-01	
371	3.619600e+01	-8.76081e-01	-4.13860e-01	
372	3.629600e+01	-8.76978e-01	-4.15100e-01	
373	3.639600e+01	-8.77874e-01	-4.16341e-01	
374	3.649600e+01	-8.78770e-01	-4.17583e-01	
375	3.659600e+01	-8.79666e-01	-4.18826e-01	
376	3.669600e+01	-8.80562e-01	-4.20070e-01	
377	3.679600e+01	-8.81458e-01	-4.21314e-01	
378	3.689600e+01	-8.82353e-01	-4.22559e-01	
379	3.699600e+01	-8.83249e-01	-4.23805e-01	
380	3.709600e+01	-8.84144e-01	-4.25052e-01	
381	3.719600e+01	-8.85039e-01	-4.26299e-01	
382	3.729600e+01	-8.85934e-01	-4.27548e-01	
383	3.739600e+01	-8.86829e-01	-4.28797e-01	
384	3.749600e+01	-8.87724e-01	-4.30047e-01	
385	3.759600e+01	-8.88619e-01	-4.31298e-01	
386	3.769600e+01	-8.89514e-01	-4.32550e-01	
387	3.779600e+01	-8.90408e-01	-4.33802e-01	
388	3.789600e+01	-8.91303e-01	-4.35056e-01	
389	3.799600e+01	-8.92197e-01	-4.36310e-01	
390	3.809600e+01	-8.93092e-01	-4.37566e-01	
391	3.819600e+01	-8.93986e-01	-4.38822e-01	
392	3.829600e+01	-8.94880e-01	-4.40079e-01	
393	3.839600e+01	-8.95775e-01	-4.41337e-01	
394	3.849600e+01	-8.96669e-01	-4.42595e-01	
395	3.859600e+01	-8.97563e-01	-4.43855e-01	
396	3.869600e+01	-8.98457e-01	-4.45116e-01	
397	3.879600e+01	-8.99351e-01	-4.46377e-01	
398	3.889600e+01	-9.00245e-01	-4.47640e-01	
399	3.899600e+01	-9.01139e-01	-4.48903e-01	
400	3.909600e+01	-9.02032e-01	-4.50168e-01	
401	3.919600e+01	-9.02926e-01	-4.51433e-01	
402	3.929600e+01	-9.03820e-01	-4.52699e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
403	3.939600e+01	-9.04714e-01	-4.53966e-01	
404	3.949600e+01	-9.05608e-01	-4.55234e-01	
405	3.959600e+01	-9.06501e-01	-4.56504e-01	
406	3.969600e+01	-9.07395e-01	-4.57774e-01	
407	3.979600e+01	-9.08289e-01	-4.59045e-01	
408	3.989600e+01	-9.09183e-01	-4.60317e-01	
409	3.999600e+01	-9.10076e-01	-4.61590e-01	
410	4.009600e+01	-9.10970e-01	-4.62864e-01	
411	4.019600e+01	-9.11864e-01	-4.64139e-01	
412	4.029600e+01	-9.12758e-01	-4.65415e-01	
413	4.039600e+01	-9.13651e-01	-4.66692e-01	
414	4.049600e+01	-9.14545e-01	-4.67970e-01	
415	4.059600e+01	-9.15439e-01	-4.69250e-01	
416	4.069600e+01	-9.16333e-01	-4.70530e-01	
417	4.079600e+01	-9.17227e-01	-4.71811e-01	
418	4.089600e+01	-9.18121e-01	-4.73093e-01	
419	4.099600e+01	-9.19014e-01	-4.74377e-01	
420	4.109600e+01	-9.19908e-01	-4.75661e-01	
421	4.119600e+01	-9.20802e-01	-4.76947e-01	
422	4.129600e+01	-9.21697e-01	-4.78233e-01	
423	4.139600e+01	-9.22591e-01	-4.79521e-01	
424	4.149600e+01	-9.23485e-01	-4.80810e-01	
425	4.159600e+01	-9.24379e-01	-4.82099e-01	
426	4.169600e+01	-9.25274e-01	-4.83390e-01	
427	4.179600e+01	-9.26168e-01	-4.84682e-01	
428	4.189600e+01	-9.27062e-01	-4.85976e-01	
429	4.199600e+01	-9.27957e-01	-4.87270e-01	
430	4.209600e+01	-9.28852e-01	-4.88565e-01	
431	4.219600e+01	-9.29746e-01	-4.89862e-01	
432	4.229600e+01	-9.30641e-01	-4.91160e-01	
433	4.239600e+01	-9.31536e-01	-4.92459e-01	
434	4.249600e+01	-9.32431e-01	-4.93759e-01	
435	4.259600e+01	-9.33326e-01	-4.95060e-01	
436	4.269600e+01	-9.34221e-01	-4.96362e-01	
437	4.279600e+01	-9.35117e-01	-4.97666e-01	
438	4.289600e+01	-9.36012e-01	-4.98970e-01	
439	4.299600e+01	-9.36908e-01	-5.00276e-01	
440	4.309600e+01	-9.37803e-01	-5.01583e-01	
441	4.319600e+01	-9.38699e-01	-5.02892e-01	
442	4.329600e+01	-9.39595e-01	-5.04201e-01	
443	4.339600e+01	-9.40491e-01	-5.05512e-01	
444	4.349600e+01	-9.41387e-01	-5.06824e-01	
445	4.359600e+01	-9.42284e-01	-5.08137e-01	
446	4.369600e+01	-9.43180e-01	-5.09452e-01	
447	4.379600e+01	-9.44077e-01	-5.10767e-01	
448	4.389600e+01	-9.44974e-01	-5.12084e-01	
449	4.399600e+01	-9.45870e-01	-5.13402e-01	
450	4.409600e+01	-9.46768e-01	-5.14722e-01	
451	4.419600e+01	-9.47665e-01	-5.16043e-01	
452	4.429600e+01	-9.48562e-01	-5.17364e-01	
453	4.439600e+01	-9.49460e-01	-5.18688e-01	
454	4.449600e+01	-9.50358e-01	-5.20012e-01	
455	4.459600e+01	-9.51255e-01	-5.21338e-01	
456	4.469600e+01	-9.52154e-01	-5.22665e-01	
457	4.479600e+01	-9.53052e-01	-5.23994e-01	
458	4.489600e+01	-9.53950e-01	-5.25324e-01	
459	4.499600e+01	-9.54849e-01	-5.26655e-01	
460	4.509600e+01	-9.55748e-01	-5.27987e-01	

Index   time            v(v_node)       v(w_node)       
--------------------------------------------------------------------------------
461	4.519600e+01	-9.56647e-01	-5.29321e-01	
462	4.529600e+01	-9.57546e-01	-5.30656e-01	
463	4.539600e+01	-9.58446e-01	-5.31993e-01	
464	4.549600e+01	-9.59345e-01	-5.33331e-01	
465	4.559600e+01	-9.60245e-01	-5.34670e-01	
466	4.569600e+01	-9.61145e-01	-5.36010e-01	
