                             Mem4ristor V3 Chimera
                             Transient Analysis  Sat Feb 14 12:26:22  2026
--------------------------------------------------------------------------------
Index   time            v(v_node)       v(u_node)       v(mode_node)    
--------------------------------------------------------------------------------
74	5.461250e+00	-7.80998e-01	6.200266e-01	6.676215e-01	
75	5.561250e+00	-7.84182e-01	6.227598e-01	6.712566e-01	
76	5.661250e+00	-7.87327e-01	6.254439e-01	6.748143e-01	
77	5.761250e+00	-7.90441e-01	6.280756e-01	6.782908e-01	
78	5.861250e+00	-7.93528e-01	6.306514e-01	6.816819e-01	
79	5.961250e+00	-7.96593e-01	6.331682e-01	6.849841e-01	
80	6.061250e+00	-7.99641e-01	6.356228e-01	6.881938e-01	
81	6.161250e+00	-8.02674e-01	6.380121e-01	6.913075e-01	
82	6.261250e+00	-8.05695e-01	6.403331e-01	6.943220e-01	
83	6.361250e+00	-8.08708e-01	6.425827e-01	6.972341e-01	
84	6.461250e+00	-8.11714e-01	6.447581e-01	7.000410e-01	
85	6.561250e+00	-8.14714e-01	6.468564e-01	7.027398e-01	
86	6.661250e+00	-8.17711e-01	6.488751e-01	7.053278e-01	
87	6.761250e+00	-8.20706e-01	6.508113e-01	7.078025e-01	
88	6.861250e+00	-8.23699e-01	6.526626e-01	7.101615e-01	
89	6.961250e+00	-8.26691e-01	6.544265e-01	7.124027e-01	
90	7.061250e+00	-8.29684e-01	6.561006e-01	7.145238e-01	
91	7.161250e+00	-8.32676e-01	6.576827e-01	7.165229e-01	
92	7.261250e+00	-8.35670e-01	6.591705e-01	7.183981e-01	
93	7.361250e+00	-8.38666e-01	6.605620e-01	7.201476e-01	
94	7.461250e+00	-8.41662e-01	6.618553e-01	7.217698e-01	
95	7.561250e+00	-8.44661e-01	6.630483e-01	7.232632e-01	
96	7.661250e+00	-8.47661e-01	6.641395e-01	7.246262e-01	
97	7.761250e+00	-8.50663e-01	6.651270e-01	7.258576e-01	
98	7.861250e+00	-8.53667e-01	6.660094e-01	7.269560e-01	
99	7.961250e+00	-8.56673e-01	6.667852e-01	7.279203e-01	
100	8.061250e+00	-8.59680e-01	6.674531e-01	7.287494e-01	
101	8.161250e+00	-8.62689e-01	6.680118e-01	7.294422e-01	
102	8.261250e+00	-8.65700e-01	6.684603e-01	7.299978e-01	
103	8.361250e+00	-8.68712e-01	6.687975e-01	7.304152e-01	
104	8.461250e+00	-8.71726e-01	6.690225e-01	7.306937e-01	
105	8.561250e+00	-8.74741e-01	6.691347e-01	7.308324e-01	
106	8.661250e+00	-8.77757e-01	6.691333e-01	7.308307e-01	
107	8.761250e+00	-8.80774e-01	6.690178e-01	7.306878e-01	
108	8.861250e+00	-8.83792e-01	6.687879e-01	7.304032e-01	
109	8.961250e+00	-8.86810e-01	6.684431e-01	7.299764e-01	
110	9.061250e+00	-8.89829e-01	6.679834e-01	7.294069e-01	
111	9.161250e+00	-8.92849e-01	6.674087e-01	7.286941e-01	
112	9.261250e+00	-8.95869e-01	6.667190e-01	7.278379e-01	

Index   time            v(v_node)       v(u_node)       v(mode_node)    
--------------------------------------------------------------------------------
113	9.361250e+00	-8.98889e-01	6.659145e-01	7.268378e-01	
114	9.461250e+00	-9.01909e-01	6.649956e-01	7.256937e-01	
115	9.561250e+00	-9.04929e-01	6.639626e-01	7.244053e-01	
116	9.661250e+00	-9.07948e-01	6.628161e-01	7.229725e-01	
117	9.761250e+00	-9.10968e-01	6.615567e-01	7.213955e-01	
118	9.861250e+00	-9.13986e-01	6.601852e-01	7.196741e-01	
119	9.961250e+00	-9.17005e-01	6.587025e-01	7.178086e-01	
120	1.006125e+01	-9.20022e-01	6.571095e-01	7.157992e-01	
121	1.016125e+01	-9.23039e-01	6.554075e-01	7.136463e-01	
122	1.026125e+01	-9.26055e-01	6.535975e-01	7.113503e-01	
123	1.036125e+01	-9.29071e-01	6.516810e-01	7.089117e-01	
124	1.046125e+01	-9.32085e-01	6.496594e-01	7.063313e-01	
125	1.056125e+01	-9.35098e-01	6.475342e-01	7.036098e-01	
126	1.066125e+01	-9.38110e-01	6.453071e-01	7.007483e-01	
127	1.076125e+01	-9.41121e-01	6.429798e-01	6.977477e-01	
128	1.086125e+01	-9.44130e-01	6.405543e-01	6.946094e-01	
129	1.096125e+01	-9.47138e-01	6.380324e-01	6.913346e-01	
130	1.106125e+01	-9.50145e-01	6.354164e-01	6.879251e-01	
131	1.116125e+01	-9.53150e-01	6.327082e-01	6.843824e-01	
132	1.126125e+01	-9.56154e-01	6.299102e-01	6.807084e-01	
133	1.136125e+01	-9.59156e-01	6.270248e-01	6.769054e-01	
134	1.146125e+01	-9.62156e-01	6.240543e-01	6.729754e-01	
135	1.156125e+01	-9.65155e-01	6.210013e-01	6.689209e-01	
136	1.166125e+01	-9.68153e-01	6.178685e-01	6.647446e-01	
137	1.176125e+01	-9.71148e-01	6.146585e-01	6.604493e-01	
138	1.186125e+01	-9.74142e-01	6.113740e-01	6.560380e-01	
139	1.196125e+01	-9.77134e-01	6.080181e-01	6.515139e-01	
140	1.206125e+01	-9.80124e-01	6.045935e-01	6.468805e-01	
141	1.216125e+01	-9.83113e-01	6.011032e-01	6.421413e-01	
142	1.226125e+01	-9.86100e-01	5.975505e-01	6.373003e-01	
143	1.236125e+01	-9.89085e-01	5.939383e-01	6.323613e-01	
144	1.246125e+01	-9.92068e-01	5.902699e-01	6.273287e-01	
145	1.256125e+01	-9.95049e-01	5.865486e-01	6.222068e-01	
146	1.266125e+01	-9.98028e-01	5.827776e-01	6.170001e-01	
147	1.276125e+01	-1.00101e+00	5.789604e-01	6.117135e-01	
148	1.286125e+01	-1.00398e+00	5.751003e-01	6.063518e-01	
149	1.296125e+01	-1.00695e+00	5.712007e-01	6.009202e-01	
150	1.306125e+01	-1.00993e+00	5.672653e-01	5.954238e-01	
151	1.316125e+01	-1.01290e+00	5.632976e-01	5.898682e-01	
152	1.326125e+01	-1.01586e+00	5.593010e-01	5.842588e-01	
153	1.336125e+01	-1.01883e+00	5.552793e-01	5.786012e-01	
154	1.346125e+01	-1.02179e+00	5.512361e-01	5.729013e-01	
155	1.356125e+01	-1.02476e+00	5.471749e-01	5.671649e-01	
156	1.366125e+01	-1.02772e+00	5.430996e-01	5.613980e-01	
157	1.376125e+01	-1.03068e+00	5.390138e-01	5.556067e-01	
158	1.386125e+01	-1.03363e+00	5.349212e-01	5.497971e-01	
159	1.396125e+01	-1.03659e+00	5.308256e-01	5.439753e-01	
160	1.406125e+01	-1.03954e+00	5.267307e-01	5.381475e-01	
161	1.416125e+01	-1.04249e+00	5.226401e-01	5.323201e-01	
162	1.426125e+01	-1.04544e+00	5.185577e-01	5.264992e-01	
163	1.436125e+01	-1.04839e+00	5.144872e-01	5.206911e-01	
164	1.446125e+01	-1.05133e+00	5.104322e-01	5.149021e-01	
165	1.456125e+01	-1.05428e+00	5.063966e-01	5.091383e-01	
166	1.466125e+01	-1.05722e+00	5.023839e-01	5.034060e-01	
167	1.476125e+01	-1.06016e+00	4.983978e-01	4.977113e-01	
168	1.486125e+01	-1.06310e+00	4.944420e-01	4.920601e-01	
169	1.496125e+01	-1.06603e+00	4.905202e-01	4.864586e-01	
170	1.506125e+01	-1.06897e+00	4.866358e-01	4.809125e-01	

Index   time            v(v_node)       v(u_node)       v(mode_node)    
--------------------------------------------------------------------------------
171	1.516125e+01	-1.07190e+00	4.827925e-01	4.754277e-01	
172	1.526125e+01	-1.07483e+00	4.789938e-01	4.700099e-01	
173	1.536125e+01	-1.07776e+00	4.752430e-01	4.646645e-01	
174	1.546125e+01	-1.08069e+00	4.715438e-01	4.593971e-01	
175	1.556125e+01	-1.08362e+00	4.678994e-01	4.542128e-01	
176	1.566125e+01	-1.08654e+00	4.643132e-01	4.491169e-01	
177	1.576125e+01	-1.08946e+00	4.607884e-01	4.441143e-01	
178	1.586125e+01	-1.09239e+00	4.573283e-01	4.392099e-01	
179	1.596125e+01	-1.09531e+00	4.539360e-01	4.344082e-01	
180	1.606125e+01	-1.09822e+00	4.506147e-01	4.297138e-01	
181	1.616125e+01	-1.10114e+00	4.473673e-01	4.251309e-01	
182	1.626125e+01	-1.10406e+00	4.441968e-01	4.206638e-01	
183	1.636125e+01	-1.10697e+00	4.411061e-01	4.163163e-01	
184	1.646125e+01	-1.10988e+00	4.380979e-01	4.120922e-01	
185	1.656125e+01	-1.11279e+00	4.351751e-01	4.079951e-01	
186	1.666125e+01	-1.11570e+00	4.323402e-01	4.040283e-01	
187	1.676125e+01	-1.11861e+00	4.295959e-01	4.001952e-01	
188	1.686125e+01	-1.12152e+00	4.269445e-01	3.964987e-01	
189	1.696125e+01	-1.12443e+00	4.243885e-01	3.929417e-01	
190	1.706125e+01	-1.12733e+00	4.219301e-01	3.895268e-01	
191	1.716125e+01	-1.13023e+00	4.195716e-01	3.862566e-01	
192	1.726125e+01	-1.13313e+00	4.173150e-01	3.831334e-01	
193	1.736125e+01	-1.13603e+00	4.151624e-01	3.801593e-01	
194	1.746125e+01	-1.13893e+00	4.131157e-01	3.773364e-01	
195	1.756125e+01	-1.14183e+00	4.111766e-01	3.746664e-01	
196	1.766125e+01	-1.14473e+00	4.093469e-01	3.721512e-01	
197	1.776125e+01	-1.14762e+00	4.076281e-01	3.697922e-01	
198	1.786125e+01	-1.15052e+00	4.060218e-01	3.675908e-01	
199	1.796125e+01	-1.15341e+00	4.045292e-01	3.655483e-01	
200	1.806125e+01	-1.15630e+00	4.031517e-01	3.636657e-01	
201	1.816125e+01	-1.15920e+00	4.018905e-01	3.619442e-01	
202	1.826125e+01	-1.16209e+00	4.007464e-01	3.603845e-01	
203	1.836125e+01	-1.16497e+00	3.997206e-01	3.589875e-01	
204	1.846125e+01	-1.16786e+00	3.988138e-01	3.577536e-01	
205	1.856125e+01	-1.17075e+00	3.980266e-01	3.566836e-01	
206	1.866125e+01	-1.17364e+00	3.973597e-01	3.557776e-01	
207	1.876125e+01	-1.17652e+00	3.968135e-01	3.550362e-01	
208	1.886125e+01	-1.17941e+00	3.963885e-01	3.544594e-01	
209	1.896125e+01	-1.18229e+00	3.960847e-01	3.540473e-01	
210	1.906125e+01	-1.18517e+00	3.959023e-01	3.538000e-01	
211	1.916125e+01	-1.18806e+00	3.958413e-01	3.537174e-01	
212	1.926125e+01	-1.19094e+00	3.959016e-01	3.537992e-01	
213	1.936125e+01	-1.19382e+00	3.960830e-01	3.540451e-01	
214	1.946125e+01	-1.19670e+00	3.963850e-01	3.544548e-01	
215	1.956125e+01	-1.19958e+00	3.968073e-01	3.550277e-01	
216	1.966125e+01	-1.20246e+00	3.973491e-01	3.557633e-01	
217	1.976125e+01	-1.20533e+00	3.980098e-01	3.566608e-01	
218	1.986125e+01	-1.20821e+00	3.987886e-01	3.577195e-01	
219	1.996125e+01	-1.21109e+00	3.996845e-01	3.589384e-01	
220	2.006125e+01	-1.21396e+00	4.006964e-01	3.603166e-01	
221	2.016125e+01	-1.21684e+00	4.018233e-01	3.618528e-01	
222	2.026125e+01	-1.21971e+00	4.030638e-01	3.635458e-01	
223	2.036125e+01	-1.22259e+00	4.044165e-01	3.653943e-01	
224	2.046125e+01	-1.22546e+00	4.058799e-01	3.673968e-01	
225	2.056125e+01	-1.22834e+00	4.074525e-01	3.695516e-01	
226	2.066125e+01	-1.23121e+00	4.091324e-01	3.718569e-01	
227	2.076125e+01	-1.23408e+00	4.109180e-01	3.743109e-01	
228	2.086125e+01	-1.23695e+00	4.128072e-01	3.769116e-01	

Index   time            v(v_node)       v(u_node)       v(mode_node)    
--------------------------------------------------------------------------------
229	2.096125e+01	-1.23983e+00	4.147981e-01	3.796567e-01	
230	2.106125e+01	-1.24270e+00	4.168885e-01	3.825439e-01	
231	2.116125e+01	-1.24557e+00	4.190762e-01	3.855707e-01	
232	2.126125e+01	-1.24844e+00	4.213589e-01	3.887345e-01	
233	2.136125e+01	-1.25131e+00	4.237342e-01	3.920324e-01	
234	2.146125e+01	-1.25418e+00	4.261996e-01	3.954616e-01	
235	2.156125e+01	-1.25705e+00	4.287525e-01	3.990189e-01	
236	2.166125e+01	-1.25992e+00	4.313902e-01	4.027009e-01	
237	2.176125e+01	-1.26279e+00	4.341101e-01	4.065043e-01	
238	2.186125e+01	-1.26566e+00	4.369093e-01	4.104253e-01	
239	2.196125e+01	-1.26853e+00	4.397848e-01	4.144603e-01	
240	2.206125e+01	-1.27140e+00	4.427338e-01	4.186051e-01	
241	2.216125e+01	-1.27427e+00	4.457530e-01	4.228557e-01	
242	2.226125e+01	-1.27714e+00	4.488396e-01	4.272079e-01	
243	2.236125e+01	-1.28001e+00	4.519901e-01	4.316571e-01	
244	2.246125e+01	-1.28288e+00	4.552015e-01	4.361987e-01	
245	2.256125e+01	-1.28575e+00	4.584704e-01	4.408280e-01	
246	2.266125e+01	-1.28862e+00	4.617934e-01	4.455401e-01	
247	2.276125e+01	-1.29149e+00	4.651671e-01	4.503298e-01	
248	2.286125e+01	-1.29437e+00	4.685881e-01	4.551922e-01	
249	2.296125e+01	-1.29724e+00	4.720529e-01	4.601217e-01	
250	2.306125e+01	-1.30011e+00	4.755580e-01	4.651130e-01	
251	2.316125e+01	-1.30298e+00	4.790996e-01	4.701606e-01	
252	2.326125e+01	-1.30585e+00	4.826743e-01	4.752588e-01	
253	2.336125e+01	-1.30872e+00	4.862783e-01	4.804019e-01	
254	2.346125e+01	-1.31159e+00	4.899081e-01	4.855841e-01	
255	2.356125e+01	-1.31447e+00	4.935598e-01	4.907995e-01	
256	2.366125e+01	-1.31734e+00	4.972298e-01	4.960421e-01	
257	2.376125e+01	-1.32021e+00	5.009143e-01	5.013059e-01	
258	2.386125e+01	-1.32308e+00	5.046095e-01	5.065850e-01	
259	2.396125e+01	-1.32596e+00	5.083118e-01	5.118733e-01	
260	2.406125e+01	-1.32883e+00	5.120173e-01	5.171646e-01	
261	2.416125e+01	-1.33171e+00	5.157223e-01	5.224530e-01	
262	2.426125e+01	-1.33458e+00	5.194230e-01	5.277324e-01	
263	2.436125e+01	-1.33746e+00	5.231156e-01	5.329967e-01	
264	2.446125e+01	-1.34033e+00	5.267964e-01	5.382400e-01	
265	2.456125e+01	-1.34321e+00	5.304616e-01	5.434563e-01	
266	2.466125e+01	-1.34609e+00	5.341075e-01	5.486397e-01	
267	2.476125e+01	-1.34897e+00	5.377305e-01	5.537844e-01	
268	2.486125e+01	-1.35185e+00	5.413268e-01	5.588847e-01	
269	2.496125e+01	-1.35473e+00	5.448927e-01	5.639350e-01	
270	2.506125e+01	-1.35761e+00	5.484247e-01	5.689296e-01	
271	2.516125e+01	-1.36049e+00	5.519191e-01	5.738632e-01	
272	2.526125e+01	-1.36337e+00	5.553725e-01	5.787304e-01	
273	2.536125e+01	-1.36625e+00	5.587812e-01	5.835261e-01	
274	2.546125e+01	-1.36913e+00	5.621419e-01	5.882452e-01	
275	2.556125e+01	-1.37202e+00	5.654511e-01	5.928829e-01	
276	2.566125e+01	-1.37490e+00	5.687055e-01	5.974343e-01	
277	2.576125e+01	-1.37779e+00	5.719017e-01	6.018949e-01	
278	2.586125e+01	-1.38067e+00	5.750365e-01	6.062602e-01	
279	2.596125e+01	-1.38356e+00	5.781068e-01	6.105261e-01	
280	2.606125e+01	-1.38645e+00	5.811093e-01	6.146882e-01	
281	2.616125e+01	-1.38934e+00	5.840410e-01	6.187428e-01	
282	2.626125e+01	-1.39223e+00	5.868990e-01	6.226861e-01	
283	2.636125e+01	-1.39512e+00	5.896803e-01	6.265144e-01	
284	2.646125e+01	-1.39801e+00	5.923821e-01	6.302244e-01	
285	2.656125e+01	-1.40091e+00	5.950016e-01	6.338128e-01	
286	2.666125e+01	-1.40380e+00	5.975362e-01	6.372765e-01	

Index   time            v(v_node)       v(u_node)       v(mode_node)    
--------------------------------------------------------------------------------
287	2.676125e+01	-1.40670e+00	5.999833e-01	6.406126e-01	
288	2.686125e+01	-1.40959e+00	6.023404e-01	6.438184e-01	
289	2.696125e+01	-1.41249e+00	6.046050e-01	6.468913e-01	
290	2.706125e+01	-1.41539e+00	6.067748e-01	6.498288e-01	
291	2.716125e+01	-1.41829e+00	6.088477e-01	6.526287e-01	
292	2.726125e+01	-1.42119e+00	6.108215e-01	6.552889e-01	
293	2.736125e+01	-1.42410e+00	6.126941e-01	6.578074e-01	
294	2.746125e+01	-1.42700e+00	6.144636e-01	6.601824e-01	
295	2.756125e+01	-1.42991e+00	6.161283e-01	6.624122e-01	
296	2.766125e+01	-1.43281e+00	6.176863e-01	6.644953e-01	
297	2.776125e+01	-1.43572e+00	6.191361e-01	6.664302e-01	
298	2.786125e+01	-1.43863e+00	6.204761e-01	6.682156e-01	
299	2.796125e+01	-1.44154e+00	6.217050e-01	6.698504e-01	
300	2.806125e+01	-1.44445e+00	6.228215e-01	6.713334e-01	
301	2.816125e+01	-1.44737e+00	6.238243e-01	6.726638e-01	
302	2.826125e+01	-1.45028e+00	6.247124e-01	6.738406e-01	
303	2.836125e+01	-1.45320e+00	6.254849e-01	6.748632e-01	
304	2.846125e+01	-1.45612e+00	6.261410e-01	6.757307e-01	
305	2.856125e+01	-1.45904e+00	6.266798e-01	6.764428e-01	
306	2.866125e+01	-1.46196e+00	6.271009e-01	6.769988e-01	
307	2.876125e+01	-1.46488e+00	6.274037e-01	6.773985e-01	
308	2.886125e+01	-1.46780e+00	6.275878e-01	6.776414e-01	
309	2.896125e+01	-1.47073e+00	6.276530e-01	6.777274e-01	
310	2.906125e+01	-1.47366e+00	6.275991e-01	6.776564e-01	
311	2.916125e+01	-1.47659e+00	6.274263e-01	6.774282e-01	
312	2.926125e+01	-1.47952e+00	6.271344e-01	6.770430e-01	
313	2.936125e+01	-1.48245e+00	6.267238e-01	6.765008e-01	
314	2.946125e+01	-1.48538e+00	6.261949e-01	6.758019e-01	
315	2.956125e+01	-1.48832e+00	6.255480e-01	6.749464e-01	
316	2.966125e+01	-1.49126e+00	6.247837e-01	6.739348e-01	
317	2.976125e+01	-1.49420e+00	6.239028e-01	6.727676e-01	
318	2.986125e+01	-1.49714e+00	6.229059e-01	6.714454e-01	
319	2.996125e+01	-1.50008e+00	6.217942e-01	6.699687e-01	
320	3.006125e+01	-1.50303e+00	6.205685e-01	6.683383e-01	
321	3.016125e+01	-1.50597e+00	6.192300e-01	6.665552e-01	
322	3.026125e+01	-1.50892e+00	6.177800e-01	6.646202e-01	
323	3.036125e+01	-1.51187e+00	6.162199e-01	6.625346e-01	
324	3.046125e+01	-1.51483e+00	6.145511e-01	6.602995e-01	
325	3.056125e+01	-1.51778e+00	6.127753e-01	6.579163e-01	
326	3.066125e+01	-1.52074e+00	6.108941e-01	6.553864e-01	
327	3.076125e+01	-1.52370e+00	6.089092e-01	6.527115e-01	
328	3.086125e+01	-1.52666e+00	6.068227e-01	6.498934e-01	
329	3.096125e+01	-1.52962e+00	6.046365e-01	6.469339e-01	
330	3.106125e+01	-1.53259e+00	6.023528e-01	6.438351e-01	
331	3.116125e+01	-1.53555e+00	5.999736e-01	6.405993e-01	
332	3.126125e+01	-1.53852e+00	5.975013e-01	6.372288e-01	
333	3.136125e+01	-1.54149e+00	5.949384e-01	6.337263e-01	
334	3.146125e+01	-1.54447e+00	5.922872e-01	6.300943e-01	
335	3.156125e+01	-1.54744e+00	5.895503e-01	6.263358e-01	
336	3.166125e+01	-1.55042e+00	5.867304e-01	6.224539e-01	
337	3.176125e+01	-1.55340e+00	5.838302e-01	6.184518e-01	
338	3.186125e+01	-1.55639e+00	5.808526e-01	6.143329e-01	
339	3.196125e+01	-1.55937e+00	5.778003e-01	6.101008e-01	
340	3.206125e+01	-1.56236e+00	5.746764e-01	6.057594e-01	
341	3.216125e+01	-1.56535e+00	5.714838e-01	6.013125e-01	
342	3.226125e+01	-1.56834e+00	5.682258e-01	5.967643e-01	
343	3.236125e+01	-1.57133e+00	5.649054e-01	5.921191e-01	
344	3.246125e+01	-1.57433e+00	5.615260e-01	5.873813e-01	

Index   time            v(v_node)       v(u_node)       v(mode_node)    
--------------------------------------------------------------------------------
345	3.256125e+01	-1.57733e+00	5.580906e-01	5.825556e-01	
346	3.266125e+01	-1.58033e+00	5.546028e-01	5.776468e-01	
347	3.276125e+01	-1.58333e+00	5.510659e-01	5.726598e-01	
348	3.286125e+01	-1.58634e+00	5.474834e-01	5.675997e-01	
349	3.296125e+01	-1.58935e+00	5.438587e-01	5.624718e-01	
350	3.306125e+01	-1.59236e+00	5.401953e-01	5.572814e-01	
351	3.316125e+01	-1.59538e+00	5.364969e-01	5.520340e-01	
352	3.326125e+01	-1.59839e+00	5.327671e-01	5.467352e-01	
353	3.336125e+01	-1.60141e+00	5.290094e-01	5.413907e-01	
354	3.346125e+01	-1.60443e+00	5.252275e-01	5.360063e-01	
355	3.356125e+01	-1.60746e+00	5.214252e-01	5.305879e-01	
356	3.366125e+01	-1.61049e+00	5.176061e-01	5.251414e-01	
357	3.376125e+01	-1.61352e+00	5.137740e-01	5.196729e-01	
358	3.386125e+01	-1.61655e+00	5.099325e-01	5.141884e-01	
359	3.396125e+01	-1.61958e+00	5.060856e-01	5.086940e-01	
360	3.406125e+01	-1.62262e+00	5.022368e-01	5.031959e-01	
361	3.416125e+01	-1.62566e+00	4.983900e-01	4.977001e-01	
362	3.426125e+01	-1.62871e+00	4.945489e-01	4.922128e-01	
363	3.436125e+01	-1.63175e+00	4.907172e-01	4.867400e-01	
364	3.446125e+01	-1.63480e+00	4.868988e-01	4.812880e-01	
365	3.456125e+01	-1.63785e+00	4.830973e-01	4.758626e-01	
366	3.466125e+01	-1.64091e+00	4.793164e-01	4.704700e-01	
367	3.476125e+01	-1.64397e+00	4.755599e-01	4.651160e-01	
368	3.486125e+01	-1.64703e+00	4.718314e-01	4.598064e-01	
369	3.496125e+01	-1.65009e+00	4.681345e-01	4.545471e-01	
370	3.506125e+01	-1.65316e+00	4.644729e-01	4.493437e-01	
371	3.516125e+01	-1.65623e+00	4.608501e-01	4.442017e-01	
372	3.526125e+01	-1.65930e+00	4.572697e-01	4.391267e-01	
373	3.536125e+01	-1.66238e+00	4.537352e-01	4.341238e-01	
374	3.546125e+01	-1.66546e+00	4.502499e-01	4.291983e-01	
375	3.556125e+01	-1.66854e+00	4.468174e-01	4.243552e-01	
